image_path centroid_x centroid_y angle
MIA_L0202/frame02449.bmp 56.3646 73.1267 48.5480
MIA_L0202/frame02450.bmp 57.0967 73.9204 47.0750
MIA_L0202/frame02451.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02452.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02453.bmp 56.4726 72.9984 47.3529
MIA_L0202/frame02454.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02455.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02456.bmp 57.3826 73.8342 48.4794
MIA_L0202/frame02457.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02458.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02459.bmp 54.5847 71.6885 49.9206
MIA_L0202/frame02460.bmp 54.1489 72.6170 64.8614
MIA_L0202/frame02461.bmp 51.4217 70.4804 61.0557
MIA_L0202/frame02462.bmp 47.8950 67.7650 34.0754
MIA_L0202/frame02463.bmp 46.7922 65.7138 36.8401
MIA_L0202/frame02464.bmp 47.3478 66.1087 45.7899
MIA_L0202/frame02465.bmp 47.8865 66.5192 47.8037
MIA_L0202/frame02466.bmp 47.8058 66.7062 49.0080
MIA_L0202/frame02467.bmp 47.7364 65.9318 49.5603
MIA_L0202/frame02468.bmp 48.0712 66.4636 49.2489
MIA_L0202/frame02469.bmp 47.9316 66.1285 48.6990
MIA_L0202/frame02470.bmp 47.4472 65.8350 49.4474
MIA_L0202/frame02471.bmp 48.2461 66.4326 50.0319
MIA_L0202/frame02472.bmp 47.7116 65.8384 49.6387
MIA_L0202/frame02473.bmp 47.8763 66.0992 49.9149
MIA_L0202/frame02474.bmp 47.5144 66.0086 48.6654
MIA_L0202/frame02475.bmp 47.2159 65.7524 48.2207
MIA_L0202/frame02476.bmp 46.9878 65.5662 47.6800
MIA_L0202/frame02477.bmp 48.2614 67.3839 49.0244
MIA_L0202/frame02478.bmp 48.0974 65.8179 48.7646
MIA_L0202/frame02479.bmp 47.4177 65.2073 51.4394
MIA_L0202/frame02480.bmp 48.3323 64.8315 51.2475
MIA_L0202/frame02481.bmp 47.3461 65.3668 49.0476
MIA_L0202/frame02482.bmp 46.4774 65.2324 49.2507
MIA_L0202/frame02483.bmp 47.5650 65.2585 51.0113
MIA_L0202/frame02484.bmp 46.7488 66.1104 47.0415
MIA_L0202/frame02485.bmp 47.8959 67.9089 40.8555
MIA_L0202/frame02486.bmp 51.0631 70.5495 58.7217
MIA_L0202/frame02487.bmp 53.3658 71.7126 62.4473
MIA_L0202/frame02488.bmp 58.1537 76.4404 55.2034
MIA_L0202/frame02489.bmp 57.2817 74.6954 50.9974
MIA_L0202/frame02490.bmp 56.6672 72.6349 45.3634
MIA_L0202/frame02491.bmp 56.5025 73.2281 48.7870
MIA_L0202/frame02492.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02493.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02494.bmp 56.8900 72.9256 47.0807
MIA_L0202/frame02495.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02496.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02497.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02498.bmp 55.6865 72.2242 48.1949
MIA_L0202/frame02499.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02500.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02501.bmp 57.0291 74.2730 47.6223
MIA_L0202/frame02502.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02503.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02504.bmp 56.2788 73.2170 49.5538
MIA_L0202/frame02505.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02506.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02507.bmp 57.3134 74.2123 45.2910
MIA_L0202/frame02508.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02509.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02510.bmp 49.8256 70.8295 48.2375
MIA_L0202/frame02511.bmp 46.9189 67.6755 37.6033
MIA_L0202/frame02512.bmp 46.7430 66.3339 42.0155
MIA_L0202/frame02513.bmp 47.8049 65.9473 45.5936
MIA_L0202/frame02514.bmp 48.1637 66.8784 46.7872
MIA_L0202/frame02515.bmp 46.6745 65.4513 47.6399
MIA_L0202/frame02516.bmp 47.3253 65.7118 50.1509
MIA_L0202/frame02517.bmp 48.8262 66.7199 48.7029
MIA_L0202/frame02518.bmp 47.2020 65.4286 48.4476
MIA_L0202/frame02519.bmp 48.1556 66.5182 54.9172
MIA_L0202/frame02520.bmp 48.3764 66.7561 51.0766
MIA_L0202/frame02521.bmp 46.2614 65.4858 50.0410
MIA_L0202/frame02522.bmp 47.8885 65.9602 51.5625
MIA_L0202/frame02523.bmp 48.1059 66.2067 50.9719
MIA_L0202/frame02524.bmp 47.5309 66.4290 50.8748
MIA_L0202/frame02525.bmp 47.9022 66.8233 50.5372
MIA_L0202/frame02526.bmp 48.5397 66.0360 52.5494
MIA_L0202/frame02527.bmp 47.1348 65.5014 50.3442
MIA_L0202/frame02528.bmp 47.6962 65.4100 52.3012
MIA_L0202/frame02529.bmp 48.3484 65.8048 49.6709
MIA_L0202/frame02530.bmp 47.3192 65.4023 50.6017
MIA_L0202/frame02531.bmp 46.0451 66.6236 48.2743
MIA_L0202/frame02532.bmp 49.2057 68.3611 47.0392
MIA_L0202/frame02533.bmp 52.0043 71.5870 64.8089
MIA_L0202/frame02534.bmp 54.5747 74.2619 61.7041
MIA_L0202/frame02535.bmp 56.6734 73.5111 49.4719
MIA_L0202/frame02536.bmp 56.9862 73.7315 48.3350
MIA_L0202/frame02537.bmp 58.7732 75.7817 47.1672
MIA_L0202/frame02538.bmp 56.1779 73.0508 48.7021
MIA_L0202/frame02539.bmp 56.7956 73.4945 47.8337
MIA_L0202/frame02540.bmp 57.6882 74.6346 47.9396
MIA_L0202/frame02541.bmp 55.5947 72.3827 47.4930
MIA_L0202/frame02542.bmp 57.1861 73.9693 46.5277
MIA_L0202/frame02543.bmp 57.2825 73.7095 44.2615
MIA_L0202/frame02544.bmp 56.5167 73.2250 47.0210
MIA_L0202/frame02545.bmp 56.5750 73.1973 48.6310
MIA_L0202/frame02546.bmp 55.7961 73.1843 49.5640
MIA_L0202/frame02547.bmp 57.1502 74.2732 46.0655
MIA_L0202/frame02548.bmp 56.4175 73.0567 46.3942
MIA_L0202/frame02549.bmp 57.1667 74.1111 46.8706
MIA_L0202/frame02550.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02551.bmp 55.6991 72.8667 49.5269
MIA_L0202/frame02552.bmp 56.0095 73.2311 47.1197
MIA_L0202/frame02553.bmp 55.2033 74.5360 52.3319
MIA_L0202/frame02554.bmp 52.3708 71.3734 64.7838
MIA_L0202/frame02555.bmp 49.7658 69.7149 46.1117
MIA_L0202/frame02556.bmp 44.4531 65.9469 31.3785
MIA_L0202/frame02557.bmp 44.0042 64.2389 39.7432
MIA_L0202/frame02558.bmp 48.2321 66.5614 46.1404
MIA_L0202/frame02559.bmp 49.2815 66.6608 49.2083
MIA_L0202/frame02560.bmp 48.1394 65.8233 51.1757
MIA_L0202/frame02561.bmp 47.8537 66.0862 49.3231
MIA_L0202/frame02562.bmp 46.8019 65.5639 48.9541
MIA_L0202/frame02563.bmp 47.8163 66.5808 49.3236
MIA_L0202/frame02564.bmp 48.5227 67.4487 51.4493
MIA_L0202/frame02565.bmp 47.2632 65.7750 48.2509
MIA_L0202/frame02566.bmp 48.3380 64.8992 53.3313
MIA_L0202/frame02567.bmp 48.1111 65.9893 49.5519
MIA_L0202/frame02568.bmp 47.6667 66.1949 53.5303
MIA_L0202/frame02569.bmp 47.9109 65.9481 49.7400
MIA_L0202/frame02570.bmp 47.6892 66.1622 49.9641
MIA_L0202/frame02571.bmp 47.9010 66.5570 49.7874
MIA_L0202/frame02572.bmp 47.9741 66.1875 52.4380
MIA_L0202/frame02573.bmp 48.6252 67.2721 51.0410
MIA_L0202/frame02574.bmp 47.2518 66.6924 41.1572
MIA_L0202/frame02575.bmp 50.4622 69.3685 48.1290
MIA_L0202/frame02576.bmp 54.7444 73.0434 56.1372
MIA_L0202/frame02577.bmp 55.9372 73.5416 58.0555
MIA_L0202/frame02578.bmp 57.1872 73.2184 48.7314
MIA_L0202/frame02579.bmp 57.1507 73.0856 48.3307
MIA_L0202/frame02580.bmp 56.7523 72.5966 49.7866
MIA_L0202/frame02581.bmp 58.0705 73.8464 44.9153
MIA_L0202/frame02582.bmp 57.0803 73.2934 49.4190
MIA_L0202/frame02583.bmp 57.3489 73.6725 43.2539
MIA_L0202/frame02584.bmp 56.0439 72.6678 49.1727
MIA_L0202/frame02585.bmp 57.1431 74.0066 46.2509
MIA_L0202/frame02586.bmp 57.3333 73.9901 47.2990
MIA_L0202/frame02587.bmp 56.8987 73.5033 47.2257
MIA_L0202/frame02588.bmp 56.0019 72.4737 45.8967
MIA_L0202/frame02589.bmp 57.3235 74.3635 45.8967
MIA_L0202/frame02590.bmp 56.8328 74.0405 48.2471
MIA_L0202/frame02591.bmp 56.5201 73.4487 47.0683
MIA_L0202/frame02592.bmp 56.3432 73.3618 48.9126
MIA_L0202/frame02593.bmp 54.5246 72.7433 53.6173
MIA_L0202/frame02594.bmp 52.7052 71.9533 64.0185
MIA_L0202/frame02595.bmp 49.8367 70.1939 60.8414
MIA_L0202/frame02596.bmp 45.9751 67.5445 31.0553
MIA_L0202/frame02597.bmp 45.6222 64.9715 39.0622
MIA_L0202/frame02598.bmp 47.6806 66.0226 46.9052
MIA_L0202/frame02599.bmp 47.3900 65.5250 45.6977
MIA_L0202/frame02600.bmp 48.2988 66.5059 45.2566
MIA_L0202/frame02601.bmp 48.8455 66.3385 50.7824
MIA_L0202/frame02602.bmp 48.4184 66.3316 51.7288
MIA_L0202/frame02603.bmp 48.4674 66.0284 49.6198
MIA_L0202/frame02604.bmp 47.2410 65.8357 47.7621
MIA_L0202/frame02605.bmp 47.0591 65.7445 48.1584
MIA_L0202/frame02606.bmp 48.4092 66.4910 49.4674
MIA_L0202/frame02607.bmp 48.2078 65.8250 46.8604
MIA_L0202/frame02608.bmp 47.7283 65.8087 49.3046
MIA_L0202/frame02609.bmp 47.4741 65.4660 50.8693
MIA_L0202/frame02610.bmp 47.4012 65.1841 49.3140
MIA_L0202/frame02611.bmp 47.7184 66.1804 48.9281
MIA_L0202/frame02612.bmp 47.1488 66.3824 43.4291
MIA_L0202/frame02613.bmp 51.1906 69.8353 53.9057
MIA_L0202/frame02614.bmp 53.1673 71.5432 55.5561
MIA_L0202/frame02615.bmp 55.5562 73.3152 60.6762
MIA_L0202/frame02616.bmp 56.2690 72.8980 51.2061
MIA_L0202/frame02617.bmp 57.2206 72.9346 47.6273
MIA_L0202/frame02618.bmp 55.7862 71.9394 51.8376
MIA_L0202/frame02619.bmp 57.7692 73.6742 46.5743
MIA_L0202/frame02620.bmp 57.1095 73.1236 50.2540
MIA_L0202/frame02621.bmp 57.0987 73.5510 49.0210
MIA_L0202/frame02622.bmp 56.4095 73.1762 48.9476
MIA_L0202/frame02623.bmp 57.0929 73.5068 47.4078
MIA_L0202/frame02624.bmp 56.7725 73.7054 46.6240
MIA_L0202/frame02625.bmp 56.7708 73.3090 48.7602
MIA_L0202/frame02626.bmp 57.2599 73.5066 47.3018
MIA_L0202/frame02627.bmp 57.1780 73.9567 46.4555
MIA_L0202/frame02628.bmp 57.7363 74.3234 45.6963
MIA_L0202/frame02629.bmp 54.0408 72.6918 52.7894
MIA_L0202/frame02630.bmp 53.3889 72.8311 65.1547
MIA_L0202/frame02631.bmp 49.5830 69.8755 46.3142
MIA_L0202/frame02632.bmp 45.9567 66.7756 35.3392
MIA_L0202/frame02633.bmp 45.5036 65.1630 38.9954
MIA_L0202/frame02634.bmp 47.3936 66.4874 45.9921
MIA_L0202/frame02635.bmp 48.0133 66.0883 49.9027
MIA_L0202/frame02636.bmp 50.0019 67.0112 50.3136
MIA_L0202/frame02637.bmp 48.4092 66.3302 51.1726
MIA_L0202/frame02638.bmp 47.7139 65.6514 47.1332
MIA_L0202/frame02639.bmp 48.8494 67.3713 52.0359
MIA_L0202/frame02640.bmp 48.2735 66.3366 51.3556
MIA_L0202/frame02641.bmp 47.8067 65.6326 50.4661
MIA_L0202/frame02642.bmp 47.3754 65.3902 48.1085
MIA_L0202/frame02643.bmp 47.8130 66.1406 49.4448
MIA_L0202/frame02644.bmp 47.8861 65.9225 50.3398
MIA_L0202/frame02645.bmp 47.6192 66.5412 48.4249
MIA_L0202/frame02646.bmp 48.6320 68.9216 52.5181
MIA_L0202/frame02647.bmp 51.3518 70.3274 55.4244
MIA_L0202/frame02648.bmp 54.4441 72.8831 59.2635
MIA_L0202/frame02649.bmp 58.6362 76.2850 51.7982
MIA_L0202/frame02650.bmp 57.4530 72.2304 50.4241
MIA_L0202/frame02651.bmp 57.6497 73.2803 47.3727
MIA_L0202/frame02652.bmp 57.6562 73.7366 46.6780
MIA_L0202/frame02653.bmp 56.2303 72.6837 50.0951
MIA_L0202/frame02654.bmp 57.8828 73.7496 47.4814
MIA_L0202/frame02655.bmp 57.2594 73.1240 48.1584
MIA_L0202/frame02656.bmp 57.2638 72.9889 48.1153
MIA_L0202/frame02657.bmp 56.9923 72.6302 51.0692
MIA_L0202/frame02658.bmp 56.8844 73.2899 51.4716
MIA_L0202/frame02659.bmp 57.8516 73.7898 47.6250
MIA_L0202/frame02660.bmp 55.5982 72.5119 48.1324
MIA_L0202/frame02661.bmp 55.0409 74.2432 58.8451
MIA_L0202/frame02662.bmp 51.9474 70.7149 68.4220
MIA_L0202/frame02663.bmp 48.5470 69.2218 41.4906
MIA_L0202/frame02664.bmp 46.1445 65.3419 38.9691
MIA_L0202/frame02665.bmp 47.2912 65.5808 42.3766
MIA_L0202/frame02666.bmp 47.0990 65.3051 47.6112
MIA_L0202/frame02667.bmp 48.5677 65.7640 47.8875
MIA_L0202/frame02668.bmp 47.6565 65.5023 47.2496
MIA_L0202/frame02669.bmp 48.0729 65.7100 49.2809
MIA_L0202/frame02670.bmp 48.3616 66.2199 48.7203
MIA_L0202/frame02671.bmp 47.9124 65.7435 48.6695
MIA_L0202/frame02672.bmp 48.3517 66.1151 49.4817
MIA_L0202/frame02673.bmp 47.6460 65.4962 50.6778
MIA_L0202/frame02674.bmp 48.8248 66.3690 49.2969
MIA_L0202/frame02675.bmp 47.5264 66.7359 46.5862
MIA_L0202/frame02676.bmp 50.0700 68.7065 49.1800
MIA_L0202/frame02677.bmp 52.1380 70.4480 63.7192
MIA_L0202/frame02678.bmp 56.8302 74.0873 52.0864
MIA_L0202/frame02679.bmp 58.9505 75.9659 51.4454
MIA_L0202/frame02680.bmp 57.8235 73.9793 46.4635
MIA_L0202/frame02681.bmp 56.2518 73.2555 48.1527
MIA_L0202/frame02682.bmp 57.8063 73.3228 48.3425
MIA_L0202/frame02683.bmp 56.3111 72.0158 51.5334
MIA_L0202/frame02684.bmp 57.1629 74.1868 47.2241
MIA_L0202/frame02685.bmp 57.6016 73.6598 47.8846
MIA_L0202/frame02686.bmp 57.4554 73.5371 47.9342
MIA_L0202/frame02687.bmp 56.9514 73.3658 49.1154
MIA_L0202/frame02688.bmp 55.5150 72.7904 51.9973
MIA_L0202/frame02689.bmp 53.2331 71.6993 65.1445
MIA_L0202/frame02690.bmp 50.3401 70.6801 65.9487
MIA_L0202/frame02691.bmp 46.5419 67.5265 35.9094
MIA_L0202/frame02692.bmp 44.4124 64.6883 38.4366
MIA_L0202/frame02693.bmp 46.8721 65.4571 44.5130
MIA_L0202/frame02694.bmp 47.7947 66.5760 48.7738
MIA_L0202/frame02695.bmp 48.5042 66.3656 48.9825
MIA_L0202/frame02696.bmp 47.0956 65.1536 47.3517
MIA_L0202/frame02697.bmp 48.0251 65.7069 50.7914
MIA_L0202/frame02698.bmp 48.2961 65.6713 48.4092
MIA_L0202/frame02699.bmp 48.7333 66.1874 49.0094
MIA_L0202/frame02700.bmp 48.0373 67.1086 49.9836
MIA_L0202/frame02701.bmp 50.0635 67.9882 46.0801
MIA_L0202/frame02702.bmp 52.4319 71.0282 62.0511
MIA_L0202/frame02703.bmp 55.1494 74.5487 67.6642
MIA_L0202/frame02704.bmp 57.7047 75.1813 55.5953
MIA_L0202/frame02705.bmp 55.8490 71.9061 51.9907
MIA_L0202/frame02706.bmp 57.6033 73.2843 47.1521
MIA_L0202/frame02707.bmp 56.5405 72.9443 49.7356
MIA_L0202/frame02708.bmp 56.0472 72.7517 50.4476
MIA_L0202/frame02709.bmp 57.5698 73.5435 45.8686
MIA_L0202/frame02710.bmp 55.9800 72.8852 49.7119
MIA_L0202/frame02711.bmp 54.3327 72.4753 53.1831
MIA_L0202/frame02712.bmp 53.0694 72.1620 65.9538
MIA_L0202/frame02713.bmp 50.5000 70.3718 60.9927
MIA_L0202/frame02714.bmp 45.9144 66.4862 34.3181
MIA_L0202/frame02715.bmp 41.8427 63.0354 35.1867
MIA_L0202/frame02716.bmp 48.1436 65.6419 48.4577
MIA_L0202/frame02717.bmp 49.0713 66.5704 49.6993
MIA_L0202/frame02718.bmp 48.0859 66.4866 50.8987
MIA_L0202/frame02719.bmp 48.0300 65.4958 50.7919
MIA_L0202/frame02720.bmp 48.7396 66.7703 52.5178
MIA_L0202/frame02721.bmp 47.1567 66.4367 44.0513
MIA_L0202/frame02722.bmp 50.1264 68.6601 50.5494
MIA_L0202/frame02723.bmp 52.0592 70.3953 63.6517
MIA_L0202/frame02724.bmp 55.4061 75.0225 59.1369
MIA_L0202/frame02725.bmp 56.1771 72.8782 54.9665
MIA_L0202/frame02726.bmp 57.0962 72.5105 49.1741
MIA_L0202/frame02727.bmp 56.2004 72.7104 46.7258
MIA_L0202/frame02728.bmp 55.3016 71.4899 49.8411
MIA_L0202/frame02729.bmp 54.9392 71.4948 51.6226
MIA_L0202/frame02730.bmp 53.8049 72.2398 58.1360
MIA_L0202/frame02731.bmp 52.3304 71.5308 64.3794
MIA_L0202/frame02732.bmp 49.1018 69.9018 52.5296
MIA_L0202/frame02733.bmp 44.3442 65.1247 37.7458
MIA_L0202/frame02734.bmp 45.0015 64.9025 40.5268
MIA_L0202/frame02735.bmp 45.7730 64.5029 46.2220
MIA_L0202/frame02736.bmp 49.9490 67.6510 54.4469
MIA_L0202/frame02737.bmp 46.4025 64.8206 45.8629
MIA_L0202/frame02738.bmp 46.2142 66.1047 40.2795
MIA_L0202/frame02739.bmp 50.7976 69.6847 54.5165
MIA_L0202/frame02740.bmp 52.6667 71.8764 63.9838
MIA_L0202/frame02741.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02742.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02743.bmp 60.1698 76.7714 45.5951
MIA_L0202/frame02744.bmp 56.4406 73.9460 49.8275
MIA_L0202/frame02745.bmp 52.8810 72.8601 69.4122
MIA_L0202/frame02746.bmp 50.5707 69.6630 68.4416
MIA_L0202/frame02747.bmp 47.9370 67.2378 53.2016
MIA_L0202/frame02748.bmp 45.3359 64.7869 42.4863
MIA_L0202/frame02749.bmp 46.8271 65.7512 44.4138
MIA_L0202/frame02750.bmp 63.5000 124.0000 -0.0000
MIA_L0202/frame02751.bmp 63.5000 124.0000 -0.0000
MIA_L0202/frame02753.bmp 63.5000 124.0000 -0.0000
MIA_L0202/frame02754.bmp 63.5000 124.0000 -0.0000
MIA_L0202/frame02755.bmp 53.2884 68.1826 45.5144
MIA_L0202/frame02756.bmp 46.6971 68.7621 23.6387
MIA_L0202/frame02757.bmp 47.2837 68.7569 12.4481
MIA_L0202/frame02758.bmp 46.9986 68.2767 28.9729
MIA_L0202/frame02759.bmp 47.2727 68.9726 20.0773
MIA_L0202/frame02760.bmp 47.1890 68.1944 21.0789
MIA_L0202/frame02761.bmp 47.0267 69.1363 25.0713
MIA_L0202/frame02762.bmp 46.2900 69.1587 19.1793
MIA_L0202/frame02763.bmp 46.8728 69.5351 13.6264
MIA_L0202/frame02764.bmp 48.2173 69.6438 17.2684
MIA_L0202/frame02765.bmp 46.2262 68.7217 18.1621
MIA_L0202/frame02766.bmp 47.5398 68.6529 24.4419
MIA_L0202/frame02767.bmp 46.3543 68.9484 16.8217
MIA_L0202/frame02768.bmp 45.2507 68.4906 15.1175
MIA_L0202/frame02769.bmp 47.0474 68.9098 19.1313
MIA_L0202/frame02770.bmp 45.3510 68.4657 17.9977
MIA_L0202/frame02771.bmp 46.8694 69.0000 19.3065
MIA_L0202/frame02772.bmp 47.5571 68.9718 23.7795
MIA_L0202/frame02773.bmp 47.5919 69.9081 27.7402
MIA_L0202/frame02774.bmp 46.8908 69.5741 16.8362
MIA_L0202/frame02775.bmp 45.9402 69.2811 13.5090
MIA_L0202/frame02776.bmp 46.4367 69.0447 21.9040
MIA_L0202/frame02777.bmp 47.7418 68.4407 33.6546
MIA_L0202/frame02778.bmp 45.8916 68.7886 18.9781
MIA_L0202/frame02779.bmp 48.0252 69.4430 26.3780
MIA_L0202/frame02780.bmp 47.5236 68.6087 27.7901
MIA_L0202/frame02781.bmp 47.1533 68.7912 26.6690
MIA_L0202/frame02782.bmp 44.3256 69.0422 17.0096
MIA_L0202/frame02783.bmp 46.8409 68.8928 22.6216
MIA_L0202/frame02784.bmp 47.0455 68.8244 27.4568
MIA_L0202/frame02785.bmp 45.0629 68.7635 13.6580
MIA_L0202/frame02786.bmp 46.4134 69.0049 19.7490
MIA_L0202/frame02787.bmp 47.6840 69.5799 18.7579
MIA_L0202/frame02788.bmp 46.3175 68.1309 30.4918
MIA_L0202/frame02789.bmp 49.4103 66.4423 38.8156
MIA_L0202/frame02790.bmp 49.7219 66.1796 48.5692
MIA_L0202/frame02791.bmp 48.1892 64.6770 48.9299
MIA_L0202/frame02792.bmp 50.1943 66.2727 54.7706
MIA_L0202/frame02793.bmp 51.5009 66.6582 67.2571
MIA_L0202/frame02794.bmp 52.1085 65.0312 65.8082
MIA_L0202/frame02795.bmp 52.3865 64.7154 76.0414
MIA_L0202/frame02796.bmp 53.2902 64.4041 81.9880
MIA_L0202/frame02797.bmp 52.0642 64.0183 76.6394
MIA_L0202/frame02798.bmp 53.2240 62.8565 83.0896
MIA_L0202/frame02799.bmp 52.1691 64.7824 78.2896
MIA_L0202/frame02800.bmp 52.4522 65.8596 78.0125
MIA_L0202/frame02801.bmp 51.6922 65.4757 74.9151
MIA_L0202/frame02802.bmp 52.5584 65.0481 80.6899
MIA_L0202/frame02803.bmp 52.9779 64.0391 86.5469
MIA_L0202/frame02804.bmp 53.0733 64.4493 77.7970
MIA_L0202/frame02805.bmp 53.0968 65.1532 78.5108
MIA_L0202/frame02806.bmp 53.1932 64.4769 79.8523
MIA_L0202/frame02807.bmp 52.5621 63.3989 86.3460
MIA_L0202/frame02808.bmp 52.6266 64.0863 86.0104
MIA_L0202/frame02809.bmp 52.5727 64.7182 77.8846
MIA_L0202/frame02810.bmp 52.9787 65.1383 83.9589
MIA_L0202/frame02811.bmp 52.3480 65.2600 82.4948
MIA_L0202/frame02812.bmp 52.9912 63.8728 85.0725
MIA_L0202/frame02813.bmp 53.5421 64.5861 88.1759
MIA_L0202/frame02814.bmp 52.6159 65.6534 79.8192
MIA_L0202/frame02815.bmp 53.7421 65.5813 86.1952
MIA_L0202/frame02816.bmp 52.7692 65.7574 76.9013
MIA_L0202/frame02817.bmp 54.1566 63.9609 -89.4403
MIA_L0202/frame02818.bmp 52.3579 65.2017 81.7658
MIA_L0202/frame02819.bmp 53.3525 64.1584 87.6097
MIA_L0202/frame02820.bmp 53.6579 63.6649 83.0575
MIA_L0202/frame02821.bmp 53.5695 64.9628 80.2260
MIA_L0202/frame02822.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02823.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02824.bmp 53.5691 64.6928 83.8051
MIA_L0202/frame02825.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02826.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02827.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02828.bmp 53.1696 65.0176 80.3085
MIA_L0202/frame02829.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02830.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02831.bmp 55.2841 68.0649 82.3555
MIA_L0202/frame02832.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02833.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02834.bmp 56.2574 68.4442 25.7814
MIA_L0202/frame02835.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02836.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02837.bmp 56.5909 68.1502 11.5164
MIA_L0202/frame02838.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02839.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02840.bmp 55.9349 68.8235 27.6126
MIA_L0202/frame02841.bmp 56.1272 67.9892 19.5627
MIA_L0202/frame02842.bmp 56.3132 68.0877 19.1822
MIA_L0202/frame02843.bmp 56.7898 68.3379 25.1863
MIA_L0202/frame02844.bmp 55.5905 68.7004 31.7983
MIA_L0202/frame02845.bmp 56.3038 67.2519 8.4482
MIA_L0202/frame02846.bmp 57.5601 67.8762 12.2257
MIA_L0202/frame02847.bmp 55.1431 67.3258 26.1348
MIA_L0202/frame02848.bmp 57.6969 67.7586 11.6227
MIA_L0202/frame02849.bmp 56.4653 68.0637 29.0112
MIA_L0202/frame02850.bmp 56.0879 67.3620 20.0492
MIA_L0202/frame02851.bmp 57.3907 67.5753 18.3509
MIA_L0202/frame02852.bmp 56.2364 67.7475 23.2034
MIA_L0202/frame02853.bmp 57.9981 67.7071 10.5907
MIA_L0202/frame02854.bmp 56.5800 67.5255 27.4956
MIA_L0202/frame02855.bmp 56.7785 67.7724 20.2903
MIA_L0202/frame02856.bmp 58.1782 67.9306 14.1601
MIA_L0202/frame02857.bmp 56.9058 68.0365 20.6749
MIA_L0202/frame02858.bmp 56.5157 67.5094 21.8539
MIA_L0202/frame02859.bmp 59.9948 67.6546 4.5198
MIA_L0202/frame02860.bmp 56.4752 68.0723 27.9349
MIA_L0202/frame02861.bmp 57.0314 67.8520 18.0867
MIA_L0202/frame02862.bmp 56.5876 68.8248 39.5428
MIA_L0202/frame02863.bmp 54.6828 68.4966 50.3078
MIA_L0202/frame02864.bmp 56.2270 70.7280 41.0811
MIA_L0202/frame02865.bmp 56.6004 71.0444 39.5779
MIA_L0202/frame02866.bmp 56.5049 70.4971 43.3000
MIA_L0202/frame02867.bmp 56.6863 71.1157 43.8185
MIA_L0202/frame02868.bmp 56.7812 70.8630 44.8687
MIA_L0202/frame02869.bmp 56.3079 70.1343 43.3977
MIA_L0202/frame02870.bmp 55.7978 70.7478 48.1520
MIA_L0202/frame02871.bmp 54.9700 69.6588 57.0638
MIA_L0202/frame02872.bmp 53.5344 72.2901 77.0186
MIA_L0202/frame02873.bmp 54.3079 71.4331 66.7554
MIA_L0202/frame02874.bmp 54.7143 73.5314 67.4930
MIA_L0202/frame02875.bmp 53.0355 72.3077 72.6810
MIA_L0202/frame02876.bmp 53.6053 72.1640 79.2479
MIA_L0202/frame02877.bmp 52.5890 72.4644 83.9538
MIA_L0202/frame02878.bmp 52.5985 71.8224 78.4496
MIA_L0202/frame02879.bmp 52.3490 73.6058 88.3581
MIA_L0202/frame02880.bmp 31.5000 124.0000 -0.0000
MIA_L0202/frame02881.bmp 52.4167 74.3282 -89.2407
MIA_L0202/frame02882.bmp 52.0515 74.0050 89.4919
MIA_L0202/frame02883.bmp 51.9738 74.1295 -89.3526
MIA_L0202/frame02884.bmp 52.9527 72.9905 -86.4505
